,Country,Date,Buyer,Seller,Location,Property type,Property type 2 (use drop-down menu),Main use (if Mixed use),Use (if Development/Building rights),Comment (if Redevelopment),Comment (if Other),"Price, MDKK","Area, m2","Price, DKK/m2",Comments,Comments from meeting,BRE received,BRE reviewed,BRE bid,Broker,Source,,,,,,
,Denmark,7/13/2023,"Winther-Høiland, Petersen",Brian Rohde,Odense,Residential,,,,,,67,5000,"13,400",The owners of Ejendomsvisioner (Rolf Petersen) and City Apartment (Ian Winther-Høiland) have teamed up and acquires residential property (131 apartments) with development potential in Tarup district in Odense. The seller is a private investor,,,,,,35-årige ejendomsinvestorer går sammen og køber 131 boliger i Odense — EjendomsWatch,,,,,,
,Denmark,7/11/2023,Calum,Mileway,Rødovre,Office,Industrial,,,,,107,11273,"9,492","Property developer Calum acquires office and warehouse property in Greater Copenhagen. The property consists of seven buildings zoned for office, warehouse and industrial purposes. Mileway bought the property from M7 in 2017 for DKK 39m",,,,,,Calum køber ejendom af Blackstones logistikarm for over 100 mio. kr. — EjendomsWatch,,,,,,
,Denmark,7/8/2023,Frederiksodde ApS,Ørsted,Skærbæk,Residential,,,,,,n.a.,n.a.,n.a.,"Energy company Ørsted is selling 54 rental homes, built around 1950",,,,,,Advokater køber mere end 50 boliger af Ørsted — EjendomsWatch,,,,,,
,Denmark,2023-07-05,Ingka Investments (IKEA),Pimco Prime Real Estate,Hedehusene,Logistics,,,,,,"1,800","133,000",13 534,"Ingka Investments acquires Denmark's second largest logistics centre. The property is located in Hedehusene west of Copenhagen. IKEA has rented 38,000 sqm in the complex since autumn, while the rest is let to DSV. The seller is the German financial group Allianz's property company, Pimco Prime Real Estate",,,,,,Ikea køber 133.000 kvm stort logistikcenter for milliardbeløb — EjendomsWatch,,,,,,
,Denmark,2023-07-05,Wihlborgs,n.a.,Copenhagen,Office,,,,,,"71,5","3,900",18 333,"Wihlborgs acqures office property from a private person. The property is fully let to two tenants within education and daily activities. The property is located in a business area, where Wihlborgs has been established since 2016, near the s-train and Copenhagen Central Station",,,,,,Wihlborgs köper för över 100 mkr på Østerbro | Fastighetsvärlden (fastighetsvarlden.se),,,,,,
,Denmark,7/4/2023,n.a.,Jeudan,Albertslund,Office,Industrial,,,,,35,11500,"3,043","Jeudan is selling three properties in an industrial area in Albertslund, around 15 km from central Copenhagen",,,,,,"Herstedvang 7A, 2620 Albertslund - Se BBR-areal | Resights",,,,,,
,Denmark,2023-06-15,Swiss life,Corem,Greve,Industrial,,,,,,160,"13,400","11,940","Fully-let property in Greve, west of Copenhagen. 13,400 sqm, consisting mostly of warehouse, sold to a property value of SEK 250m (c. DKK 160m), which is in line with book value",,,,,,Corem säljer en fastighet i Danmark för 250 mkr - Corem Property Group,,,,,,
,Denmark,2023-06-07,Cromwell Property Group,n.a.,"Ringsted, Fredericia, Brunna",Logistics,,,,,,n.a.,"18,000",n.a.,"Three logistics assets through three separate transactions, two of them located in Ringsted and Fredericia, Denmark and one in Brunna, Sweden. Cromwell is acquiring for its value-add partnership with investment firm Carlyle",,,,,,Cromwell and Carlyle acquire logistics assets in Denmark and Sweden | Nordic Property News,,,,,,
,Denmark,2023-05-11,Lindu Ejendomme,Rose Holm,Lynge,Industrial,,,,,,37,"5,200",7 115,Sale and lease-back with a 10 year lease for a warehouse site. The property is located in an industrial area northwest of Copenhagen and is fully let to Rose Holm. Acquired at an initial yield of 7.5%,,,,,,,,,,,,
,Denmark,5/4/2023,DSV,Corem,Roskilde,Industrial,,,,,,190.5,23700,"8,038","Fully let property in Roskilde, mostly warehouse premises, to an underlying property value of SEK 290m (c. DKK 190,5m), which is in line with book value ",,,,,,Corem säljer för 290 mkr i Roskilde | Fastighetsvärlden (fastighetsvarlden.se),,,,,,
,Denmark,2023-04-20,Rhenus Group,n.a.,Ringsted,Logistics,,,,,,n.a.,"103,000",n.a.,"German logistics provider Rhenus Group acquired a 103,000 sqm plot at Business Park Ringsted, a 136-hectare business area for larger logistics, transport and production companies, 45 minutes away from Copenhagen",,,,,Colliers,Tyskere stempler ind i eftertragtet sjællandsk erhvervsområde — EjendomsWatch,,,,,,
,Denmark,3/31/2023,Pension Danmark,Coop,Copenhagen,Development,,,,,,1000,n.a.,n.a.,"The sale includes Brondby Fresh Goods Center, the Brodcooperative in Brondby, Hasselager Fresh Goods Center and Coop's service office in Albertslund, hence Coop will remain as tenant. The deal also includes the urban development project Coop Byen Vest P/S with 378 apartments and terraced houses, which the parties have collaborated on for the past 2 years. Pension Danmark now has full ownership of the project",,,,,,Pension Danmark Makes Major Acquisition from Coop | Nordic Property News,,,,,,
,Denmark,2023-03-23,Mileway,Coop Invest,Vejle,Industrial,,,,,,125,"23,466","5,327",Mileway (Blackstone)  buys industrial property in Vejle,,Yes,Yes,Yes (ask AR),,"Hjulmagervej 12, 7100 Vejle - Find seneste salgspris | Resights",,,,,,
,Denmark,2023-03-14,Northern Horizon,NREP,"Holte, Odense, Greve (+)",Public use,,,,,,n.a.,"39,502",n.a.,"Portfolio including six care homes, two kindergartens and 23 senior living units. The acquired assets are a mix of new buildings and buildings under construction, and are located in Holte, Odense, Sorø, Greve, Helsinge, and Kolding. The transaction is the largest ever care home transaction in Denmark",,,,,"Bruun & Hjejle, EY, Nordicals",Northern Horizon acquires portfolio of aged care homes in Denmark - Northern Horizon (nh-cap.com),,,,,,
,Denmark,2023-02-08,CBRE IM ,MG Real Estate,Copenhagen,Logistics,,,,,,n.a.,"54,767",n.a.,"Six logistics properties, of which one has been completed and the rest are to be developed. The firm has earlier acquired five other properties in the same park. In total, their deal at MG Park Greve comprises over 100,000 sqm. ",,,,,CBRE,"CBRE IM Acquires Logistics Parks from MG | Nordic Property News, https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14980911.ece",,,,,,
,Denmark,2/1/2023,Copi Group,FSR-Danske Revisorer,Copenhagen,Office,,,,,,n.a.,"4,000",n.a.,"FSR are selling their office building to Copi Group. It is a 3-digit million deal according to the broker, but more details have not been disclosed. The building is located just by the park ""Kongens Have"" in central Copenhagen. Copi plans to thorougly renovate the building and establish their own office at the address",,,,,Nordicals Copenhagen,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14927734.ece,,,,,,
,Denmark,1/31/2023,Round Hill Capital,Pareto Securities,Aarhus,Residential,,,,,,n.a.,"21,000",n.a.,"Three newly built residential properties consisting of 324 units were acquired by Round Hill Capital's European Residential Income Fund. The fund already owns around 1,700 residential units across Germany, Ireland, the Netherlands and Finland",,,,,Colliers,https://nordicpropertynews.com/article/8050/round-hill-capital-acquires-in-aarhus-from-pareto,,,,,,
,Denmark,2023-01-26,Hines,n.a.,Kolding,Development,,,,,,n.a.,502 800,n.a.,"Hines has acquired 502,800 sqm of land together with an institutional investment partner to build a logistics facilities park, named Hub 65. The plot is in Kolding, situated in the ""Triangle Region"" in Denmark. The project aims to deliver around 130,000 sqm of modern logistics space and full completion is expected to be during 2028. Stender Innovation is Hines' development partner.",,,,,,Hines to Develop a Groundbreaking Warehousing Development in… - Hines,,,,,,
,Denmark,12/28/2022,Capman Nordic Property Fund,n.a.,Aarhus,Industrial,,,,,,n.a.,"4,600",n.a.,Light industrial property with Aarhus municipality as largest tenant. The property is located in Brabrand in Aarhus (light industrial and logistics area with office and residential properties nearby),,,,,,https://nordicpropertynews.com/article/7946/capman-buys-light-industrial-property-in-aarhus,,,,,,
,Denmark,12/22/2022,Patrizia,Capman / Agat Ejendomme,Ringsted,Retail,,,,,,390,"13,400","29,104",Denmark's only outlet village with 50 retailers,,,,,,Capman and Agat Ejendomme Sells Ringsted Outlet to Patrizia | Nordic Property News,,,,,,
,Denmark,2022-12-01,Stendörren,JBJC EJENDOMME ApS,Ølstykke,Industrial,,,,,,48,"5,651","8,494","The Swedish real estate company Stendörren Fastigheter has bought the warehouse property at Svalehøjvej 17 in Ølstykke, with a GLA of approx. 5,600 sqm. The property is purchased fully leased to a tenant with an irrevocable lease of10 years",,,,,,https://app.redata.dk/transaktionsdata?transaction_id=20291,,,,,,
,Denmark,2022-12-01,Danica Ejendomme,Aage V. Jensen Charity Foundation,Copenhagen V,Office,,,,,,600,"12,755","47,040","Danica has acquired the property at Vester Søgade 10 for  600 mDKK. The condominium has a total rent-bearing area of 13,800 sqm and is located in a property built in 1971. The property consists of 6 floors and the main use is an office with associated canteen and warehouse on the ground floor.",,,,,,https://app.redata.dk/transaktionsdata?transaction_id=20694,,,,,,
,Denmark,2022-11-28,Danica Ejendomme,Naturfonden Aage V. Jensen ,Copenhagen,Office,,,,,,600,"13,800","43,478","An office property of seven floors and 13,800 sqm. The property is taken over fully let and is located next to the Scandic Hotel and adjacent to the Planetarium by the lakes in Copenhagen",,,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14635865.ece,,,,,,
,Denmark,2022-11-23,Koncenton,1927 Estate,Kolding,Residential,,,,,,181,"7,208","25,111","Koncenton has acquired 69 newly built townhouses (2021). The total rent-bearing area is 7,208 m². Yield 3.44%",,,,,,,,,,,,
,Denmark,2022-11-17,Olav de Linde,Freja Ejendomme,Copenhagen,Residential,,,,,,n.a.,n.a.,n.a.,"Freja Ejendomme, sells ""significant"" property in Copenhagen's student quarter to the Aarhus specialist in old buildings, Olav de Linde",,,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14599162.ece,,,,,,
,Denmark,2022-11-17,German High Street Properties,n.a.,Jutland,Retail,,,,,,36,n.a.,n.a.,"For a price of 35.3 mDKK, listed German High Street Properties, with the Thygesen family from Charlottenlund as a major shareholder, has bought a yet-to-be-built retail property on the outskirts of Grenaa in Eastern Jutland, according to a stock exchange announcement
",,,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14597247.ece,,,,,,
,Denmark,2022-11-14,KFI,Jysk,Jutland,Retail,,,,,,40,"3,000","13,333","KFI Erhvervsdrivende Fond increases its extensive portfolio with the acquisition of a 3,000 sqm retail property in Jutland's Struer from the grocery chain Løvbjerg",,,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14588502.ece,,,,,,
,Denmark,2022-11-03,Morten Hummelmose,n.a., Høje-Taastrup,Other,,,,,Sports,n.a.,"14,000",n.a.,"Morten Hummelmose, partner in the private equity fund EQT, who earlier this year became co-owner of the padel chain Racket Club, has bought property in Høje-Taastrup, where the chain will build its ninth center.",,,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14555570.ece,,,,,,
,Denmark,2022-11-01, Core Property Management,AKF,Roskilde,Residential,,,,,,n.a.,"8,000",n.a.,"AKF sells 76 homes to property fund  Core Property XI, managed by Core Property Management, which with the acquisition sends the portfolio to almost 3.8 bDKK. The deal includes appartments of a total living area of 7,889 sq m with 88 sq m of commercial space.",,,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14543831.ece,,,,,,
,Denmark,2022-11-01,Gudbjord and Ejnar Honore's Foundation,Elass Foundation,Hvidovre,Residential,,,,,,73,"28,402","2,570","The commercial foundation Gudbjorg and Ejnar Honore's Fond has acquired the corner property Hvidovrevej 135. The property was built in 2012 and contains 17 homes and 1 commercial lease. Danske Bank leases a total area of 1,353 m² distributed on the ground floor and basement",,,,,,redata,,,,,,
,Denmark,2022-10-27,Concentrate,Nordic Realty Limited,Vallensbaek,Residential,,,,,,251,"7,620","32,940","Concentrate has acquired the housing project Hollænderhusenein Vallensbæk. The property contains 61 townhouses and was built in 2017. The bearing area is 7,620 sq m.The property is taken over fully rented and the average rent amounts to 1,575 DKK/sq m. This corresponds to an average rent per month of approx. 16,400 DKK an the  property's total operating costs amount to 317 DKK/ sq m, yield 3.83%",,,,,,https://app.redata.dk/transaktionsdata?transaction_id=20074,,,,,,
,Denmark,2022-10-26,Peek & Cloppenburg,ATP and Pensiondanmark,Copenhagen,Retail,,,,,,n.a.,"138,000",n.a.,"The four Magasin properties on Kongens Nytorv, in Lyngby, Aarhus and Odense are now being sold back to the department store's new owners, after more than a decade with ATP Ejendomme and PensionDanmark as owners.",,,,,https://nordicpropertynews.com/article/7718/four-department-store-buildings-sold-in-denmark,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14526332.ece,,,,,,
,Denmark,2022-10-26,Stendörren,JH Property ApS,Farum Gydevej,Office,,,,,,26,"1,473","17,821","Stendörren has acquired their 8th property. This time it is in Farum Gydevej, with a total rental area of 1,473 sq m. The property consists of two buildings, an office building built in 2000 with an area of 1,134 sq m and a warehouse built in 2008 with an area of 339 sq m. The property is leased to JCB Gruppen and City Container.",,,,,,https://app.redata.dk/transaktionsdata?transaction_id=20247,,,,,,
,Denmark,2022-10-18,Cromwell Property Group,n.a.,Brøndby,Logistics,,,,,,117,"22,842","5,122","Cromwell Property Group has acquired five properties on Sognevej in Priorparken, west of Copenhagen. The properties are located on just over 40,000 sq m of land. WAULT is assumed to be just over one year, which according to Cromwell  is an opportunity for value creation. ",,No,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14503102.ece,,,,,,
,Denmark,2022-10-18,DFDS,Fredericia Municipality,Fredericia,Development,,,,,,n.a.,"110,000",n.a.,"The shipping company DFDS has purchased 110,000 sq m from Fredericia Municipality. The plan is to build new warehouse. Purchase price is unknown.",,No,,,,https://ejendomswatch.dk/Ejendomsnyt/Projektudvikling/article14512478.ece,,,,,,
,Denmark,2022-10-14,Blue Capital,Family company Jaco Group,"Greena, Djursland",Retail,,,,,,50,"6,000","8,333","Blue Capital acquired a commercial property in Greena, Djursland,  from  Ida Jakobsen who is in charge of the family copmany Jaco Group,  In 2019, Salling Group took over the lease and then opened a Netto store in the property. ",,No,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14495496.ece,,,,,,
,Denmark,2022-10-13,Actus,Danica,"Rudersdal, Copenhagen",Office,,,,,,100,"10,000","10,000","Fully rented out office building north of Copenhagen. A year after Danica designated 20-25 properties ready for sale, the pension investor sells the 10th of its kind to Aarhus-based Actus for DKK 100 million",,,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14478331.ece,,,,,,
,Denmark,2022-10-13,NREP,FB Gruppen,"Grønttorvet, Copenhagen",Mixed use,,,,,,n.a.,"10,000",n.a.,"Nrep has bought an approx. 10,000 sqm multi-user office property on Grønttorvet in Copenhagen's Valby from the developer FB Gruppen. The building is expected to be ready in February. Price is not disclosed.",,No,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14490378.ece,,,,,,
,Denmark,2022-10-11,Mogens Daarbak Ejendomsselskab,Norlys,Aalborg,Office,,,,,,44,"5,500","8,000","Family-owned real estate company has bought a 5500 sqm office property in Aalborg from energy company. In 2021, Mogens Daarbak Ejendomsselskab had properties worth just over DKK 300 million and a profit after tax of DKK 8.9 million",,No,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article14481832.ece,,,,,,
,Denmark,2022-10-06,Cromwell Property Group,Australian investor,"Copenhagen, Aarhus, Kolding (and helsingborg in sweden)",Logistics,,,,,,n.a.,"12,000",n.a.,"Cromwell has cquired five logistics assets in the Nordics, spread across three separate transactions. The assets, which total 12,000 sqm in aggregate, are situated in urban locations and national distribution hubs in Copenhagen, Aarhus and Kolding.",,,,,,,,,,,,
,Denmark,2022-10-06,Kristensen Properties,Pensinosselskab,Aalborg,Office,,,,,,,"14,660",n.a.,"Pensionsselskab has sold a property of almost 15,000 sqm in Aalborg. Minority co-owner, Kristensen properties,  retains his ownership interest. In 2016 Pensionsselskab acquired the 14,660 sqm property together with local asset manager Kristensen Properties at a price of just over DKK 73 million, according to the land registry. ",,,,,,,,,,,,
,Denmark,2022-10-04,German investor (DWS),Pensionsselskaber,"Ørestad, Copenhagen",Residential,,,,,,n.a.,"16,656",n.a.,"DWS has acquired the high-rise building Bella Tower in the new Copenhagen district Bellakvarter in Ørestaden, Denmark.The newly built residential property consists of 199 residential units and a total Gross Leasable Area of 16,656 sq m.",,,,,,https://nordicpropertynews.com/article/7638/dws-acquires-bella-tower-in-copenhagen,,,,,,
