235,25,2025/06/19,Teaser,Project ResiDo,Josefin Bergholtz,,Colliers,Sweden,Various,Yes,,,,Residential,"149,348",,,-,,,,-,-,"Residential portfolio with key locations in Stockholm, Mälardalen and Malmö. The portfolio consists of 22 properties with 2,496 apartments. Average apartment size of 55 sqm.",,,,
236,25,2025/06/20,Teaser,Thybo Projects,Kristina Alderin,Thybo,,Denmark,Kalundborg,Yes,,,,Residential,"7,555",,,-,,,,-,-,"Residential development projects across Denmark. The projects comprise a mix of townhouses, apartment buildings and single-family plots. Construction start is in 2025 and have building time ranges from 12 to 16 months. ",,,,
236,25,2025/06/20,Teaser,Thybo Projects,Kristina Alderin,Thybo,,Denmark,Helsinge,Yes,,,,Residential,"9,945",,,-,,,,-,-,"Residential development projects across Denmark. The projects comprise a mix of townhouses, apartment buildings and single-family plots. Construction start is in 2025 and have building time ranges from 12 to 16 months. ",,,,
236,25,2025/06/20,Teaser,Thybo Projects,Kristina Alderin,Thybo,,Denmark,Sorø,Yes,,,,Residential,"4,240",,,-,,,,-,-,"Residential development projects across Denmark. The projects comprise a mix of townhouses, apartment buildings and single-family plots. Construction start is in 2025 and have building time ranges from 12 to 16 months. ",,,,
236,25,2025/06/20,Teaser,Thybo Projects,Kristina Alderin,Thybo,,Denmark,Svendborg,Yes,,,,Residential,"3,558",,,-,,,,-,-,"Residential development projects across Denmark. The projects comprise a mix of townhouses, apartment buildings and single-family plots. Construction start is in 2025 and have building time ranges from 12 to 16 months. ",,,,
236,25,2025/06/20,Teaser,Thybo Projects,Kristina Alderin,Thybo,,Denmark,Ringsted,Yes,,,,Residential,"12,000",,,-,,,,-,-,"Residential development projects across Denmark. The projects comprise a mix of townhouses, apartment buildings and single-family plots. Construction start is in 2025 and have building time ranges from 12 to 16 months. ",,,,
237,26,2025/06/25,Teaser,Northgate Portfolio,Anthony Romano,,Propcon,Denmark,Greater Copenhagen,Yes,,,,Residential,"29,181","1,637","39,382,936","1,350",,100%,3.8%,"1,036,450,124","35,518","MFR portfolio consisting of 4 fully let standing assets built 6 months to 2-3 years ago. Located in Rødovre, Glostrup, Herlev and Roskilde. ",,,,
238,26,2025/06/25,IM,Naverland 17,Anthony Romano,Decorum,Propcon,Denmark,Glostrup,No,Naverland 17,2600 Glostrup,,Industrial,"10,893",706,"6,998,262",642,,93%,6%,"116,637,700","10,708",A commercial property in Glostrup that was previously the headquarters of Paaske Brød. The property is renovated with an invsestment of c. DKK 20M. Approximately 40% of the total area is leased on 5-10 year's non-termination agreements.,,,,
239,26,2025/06/25,IM,Rugvænget 10-12 2,Anthony Romano,Decorum,Propcon,Denmark,Taastrup,No,,,,Industrial,"8,441",804,,-,,,,-,-,"The property was acquired by the seller mid-2024 for DKK 35M and is now refurbishing the asset. It is not yet for sale, but could discuss with the seller if there is an opportunity to purchase the property. Price estimate is currently around DKK 80-90M. ",,,,
240,25,2025/06/18,IM,Hotel in Skåne,David Hävermark,,,Sweden,Skåne,No,,,,Hotel,"1,000 - 2,000",,,-,,,,-,-,A coastal hotel property in Skåne that can be converted for other uses or into exclusive residential housing.,,,,
241,27,2025/06/29,IM,Project Harmony 3,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Vejle,Yes,Bakkegårdsvej 3-153,,Gårslev,Residential,"6,148","1,275","6,823,157","1,110",,100%,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
241,27,2025/06/29,IM,Project Harmony 3,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Aarhus,Yes,"Byhøjbakken 1-48, Byhøjvænget 2-45",,Pannerupvej,Residential,"9,366","1,270","10,413,838","1,112",,52%,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
241,27,2025/06/29,IM,Project Harmony 3,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Middelfart,Yes,"Dådyrbakken 1-112, Lucernehøjen 1-74",,Lucernehøjen,Residential,"9,966","1,244","10,711,729","1,075",,78%,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
241,27,2025/06/29,IM,Project Harmony 3,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Silkeborg,Yes,Kløverengen 8-168,,Gødvad Øst I & II,Residential,"8,752","1,288","9,751,662","1,114",,54%,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
241,27,2025/06/29,IM,Project Harmony 3,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Randers,Yes,"Haslundvænget 1-77, Haslund Have 3-40",,Haslund,Residential,"5,747","1,315","6,597,328","1,148",,74%,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
241,27,2025/06/29,IM,Project Harmony 3,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Nyborg,Yes,"Gammelborgkrogen 1-68, Gammelborgvangen 1-77",,Vindinge A+B,Residential,"8,457","1,296","9,477,339","1,121",,35%,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
241,27,2025/06/29,IM,Project Harmony 3,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Aarhus,Yes,Lemmingvej,,Lemmingvej,Residential,"10,050","1,342","11,701,693","1,164",,,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
241,27,2025/06/29,IM,Project Harmony 3,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Kolding,Yes,Vonsild Bakke,,Vonsild Bakke,Residential,"11,443","1,333","13,471,299","1,177",,,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
241,27,2025/06/29,IM,Project Harmony 3,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Vejle,Yes,Bredal,,Bredal,Residential,"4,086","1,334","4,784,814","1,171",,,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
241,27,2025/06/29,IM,Project Harmony 3,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Roskilde,Yes,Ørstedsvej,,Viby Sjælland II,Residential,"3,864","1,628","5,574,344","1,443",,,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
241,27,2025/06/29,IM,Project Harmony 3,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Silkeborg,Yes,Astrid Lindgrens Kvarter,,Astrid Lindgrens K.,Residential,"8,944","1,318","10,279,451","1,149",,,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
242,27,2025/06/30,Teaser,Stäket strand,Josefin Bergholtz,,JLL,Sweden,Järfalla,No,,,,Residential,"5,701",,,-,,,,-,-,"Residential building rights for 71 apartments by Stäketsundet. The municipality expects to adopt the zoning plan in Q4 2025, once a new buyer is in place.",,,,
243,27,2025/06/30,Teaser,Malmö Bläckhornet 2,Josefin Bergholtz,Granitor Holding AB,Catella,Sweden,Malmö,No,Lingatan,,Bläckhornet 2,Residential,"3,451","2,869","8,123,000","2,354",,,,-,-,"Forward sale of a residential property (leasehold) with completion estimated in 2027. The property is located in central Hyllie, 400m from Hyllie station and will include 70 apartments.",,,,
244,27,2025/06/30,Teaser,Säby Kanalpark,Josefin Bergholtz,Bimery Holding AB,JLL,Sweden,Österåker,No,,,Säby 2:25,Residential,,,,-,,,,-,-,"Residential building rights of approximately 65,000 light BTA, located near Åkers kanal in Åkersberga. The properties are currently zoned for industrial use, but the seller is working with the municipality on a zoning plan that would allow residential development. Existing cash flow from industrial properties",,,,
245,27,2025/07/01,IM,Kollekollevej-39,Anthony Romano,,Nordicals,Denmark,Furesø ,No,,,,Residential,"3,504","1,949","5,924,176","1,691",,,4.7%,"127,000,000","36,244","33 residential units, possible to acquire through a forward-funding deal or submit an offer for the building rights only. ",,,,
246,27,2025/07/01,IM,Købmagergade 53,Anthony Romano,,Nordicals,Denmark,Copenhagen,No,Købmagergade 53,1150,,"Office, Residential","1,169","2,238","2,103,749","1,800",,,3.2%,"65,000,000","55,603","Property located in central Copenhagen, with a leasable area of 1,169 sqm, of which 600 sqm office, 287 sqm retail/café and 282 sqm residential. Espresso house is the largest tenant. ",,,,
247,27,2025/07/01,IM,Øresundsvej 51,Anthony Romano,,Nordicals,Denmark,Copenhagen,No,Øresundsvej 51,2300,,Residential,"1,575","3,125","4,057,645","2,576",,100%,4.2%,"97,000,000","61,587","Newly produced residential property at Amager, including 40 smaller apartments (35-59 sqm units)",,,,
248,27,2025/07/03,Lead,Stensdal assets,Anthony Romano,Stensdal Ejendomme A/S,CBRE,Denmark,Brøndby,Yes,Vallensbækvej 18A,2605,,Light Industrial,"7,397",686,"5,046,242",682,,98%,5.7%,"88,082,184","11,908","Portfolio of three assets, two in Brøndby, and one in Ballerup. 40% office, 51% warehouse, 9% other",,,,
248,27,2025/07/03,Lead,Stensdal assets,Anthony Romano,Stensdal Ejendomme A/S,CBRE,Denmark,Brøndby,Yes,Vallensbækvej 47,2605,,Light Industrial,"5,323",653,"3,353,182",630,,98%,5.8%,"58,264,527","10,946","Portfolio of three assets, two in Brøndby, and one in Ballerup. 40% office, 51% warehouse, 9% other",,,,
248,27,2025/07/03,Lead,Stensdal assets,Anthony Romano,Stensdal Ejendomme A/S,CBRE,Denmark,Ballerup ,Yes,Tempovej 27-29,2750,,Light Industrial,"6,129",693,"4,361,375",712,,98%,6.0%,"72,551,938","11,838","Portfolio of three assets, two in Brøndby, and one in Ballerup. 40% office, 51% warehouse, 9% other",,,,
249,27,2025/07/04,Teaser,Zenit,Josefin Bergholtz,Flora Professional,Cushman & Wakefield,Sweden,Helsingborg,No,,,Zenit 2,Industrial,,,,-,,,,-,-,"The property is located in Helsingborg’s South Harbor industrial area. The surrounding area is set for significant development, including the relocation of the Port of Helsingborg and a new container harbour. The existing property will be demolished, the site offers a large-scale development opportunity",,,,
250,28,2025/07/07,Teaser,Palladium,Carl Rosén,AB Svenska Spel,Cushman & Wakefield,Sweden,Stockholm,No,,,Hasseln 1,Other,"5,800",,,-,,0%,,-,-,"Located next to Stockholm Central station, formerly housing Casino Cosmopol, now available for redevelopment opportunities",,,,
251,28,2025/07/07,Teaser,Nordhaven,Mathias Vuorelma,Ilmarinen,Newsec,Finland,Helsinki,Yes,,,,Residential,"54,000",,"9,000,000",167,,94%,,-,-,Portfolio of 13 residential assets (22 buildings) in HMA. 94% economic occupancy. Potential for leasing optimization and ESG improvements,,,,
252,28,2025/07/09,Teaser,Hornslet Vest,Kristina Alderin,,Raundahl & Moesby,Denmark,Aarhus,No,,,,Residential,,,,-,,,,-,-,"SFR development site in Aarhus of 124,000 sqm sub-divided into three sub-areas with potential for up to 27,000 sqm of lettable area",,,,
253,28,2025/07/09,Teaser,Engholmene,Kristina Alderin,,,Denmark,Copenhagen,No,Nelson Mandelas Allé 20,2450,,Hotel,"12,500",,,-,,,,"600,000,000","48,000","Development for a Marriott hotel with 110-120 rooms and 12,500 sqm in total, including a supermarket. The location is close to the harbor, just 150m away from a new metro line. Completion estimated Q1 2028",,,,
254,28,2025/07/11,IM,Bergkulla,David Hävermark,,Newsec,Sweden,Jönköping,No,,,,Industrial,"65,600",,,-,,,,-,-,Development of a new office and production facility for SAAB on a triple net lease agreement in Hedenstorp,,,,
255,30,2025/07/20,IM,Agro Food Park,Kristina Alderin,Nordstern,,Denmark,Aarhus,No,,,,Office,"11,465","1,096","11,800,000","1,029",,,5.8%,"205,225,000","17,900","Forward funding of a property with office premises, laboratories and test facilities, leased to Teknologisk Institut (8,000 sqm), and Agro Food Park (3,500 sqm). Completion estimated Q1-Q3 2027",,,,
256,30,2025/07/23,Teaser,MG Park Västerås,David Hävermark,,"CBRE, Savills",Sweden,Västerås,No,,,,Logistics,"35,629",940,,-,8,,,-,-,"Logistics property located in Hacksta logistics area in Västerås, let to ICA. The rental income is EUR 83.3M. The property is BREEAM Very Good and meets EPC A",,,,
257,33,2025/08/14,IM,ResiDo,Josefin Bergholtz,SEB Domestica,Colliers,Sweden,Various,Yes,,,,Residential,"152,565","2,202","259,940,000","1,704",,96%,4.2%,"6,135,138,000","40,213","Portfolio of 26 residential properties across Sweden (54% in Mälardalen and 36% in Malmö/Lund). 2,500 apartments in total, with an average build year of 2014",,,,
258,33,2025/08/12,Teaser,Project Jump,Mathias Vuorelma,,KPMG,Finland,Tampere,Yes,,,,Light Industrial,"11,076",,"1,300,000",117,9,100%,,-,-,"Two modern light industrial assets in the Tampere region (Nokia and Pirkkala). The portfolio includes 11,076 sqm of lettable area and is expected to generate a NOI of EUR 1.3M upon completion of the second asset in April 2026. The properties are fully let with triple-net leases",,,,
259,33,2025/08/14,Lead,Norrköping & Finspång,David Hävermark,Livi Fastigheter,,Sweden,Norrköping,Yes,,,,Residential,"6,300","1,812",,-,,99%,,-,-,"Two residential properties, 6,300 sqm in Norrköping and 19,390 sqm in Finspång",,,,
259,33,2025/08/14,Lead,Norrköping & Finspång,David Hävermark,Livi Fastigheter,,Sweden,Finspång,Yes,,,,Residential,"19,390","1,346",,-,,85%,,-,-,"Two residential properties, 6,300 sqm in Norrköping and 19,390 sqm in Finspång",,,,
