,Country,Date,Buyer,Seller,Location,Property type,Property type 2 (use drop-down menu),Main use (if Mixed use),Use (if Development/Building rights),Comment (if Redevelopment),Comment (if Other),"Price, MSEK","Area, m2","Price, SEK/m2",Comments,Comments from Friday meeting,Yield,Project name,Broker,BRE received,Received by,BRE reviewed,BRE bid,Souce,
,Sweden,2023-08-15,SLP,Reach for the stars AB,Jönköping,Logistics,,,,,,n.a.,18000,n.a.,"A logistics building with a lettable area of just over 18,000 sqm will be built on the property in Stigamo. An international 15-year triple-net agreement has been signed. The rental value amounts to appr. SEK 13.7m. Payment for the company is made with 1,150,000 B shares (SEK 28.8 per share) and own funds. Total investment including the share based payment is estimated to amount to appr. SEK 230m",, , , , , , , ,SLP acquires property in logistics area | Nordic Property News,
,Sweden,2023-08-15,Private investor,Private investor ,Huvudsta,Residential,,,,,,38,1303,29 163,The building was constructed in 1947 and consists of 15 apartments and two commercial spaces. Advisor was Newsec. ,,,,Newsec,,,,,https://www.fastighetsnytt.se/fastighetsmarknad/bostader/bostadsfastighet-nara-solna-centrum-sald-for-38-miljoner/,
,Sweden,2023-08-15,PMJ fastigheter,SBF Fonder,Ystad,Residential,Office,,,,,"84,4",4325,19 514,"Property portfolio of two properties with 66 apartments and a total area of 4,325 sqm. Advisor was Newsec. ",, , ,Newsec, , , , ,https://www.fastighetsvarlden.se/notiser/pmj-fastigheter-koper-for-84-mkr-fran-sbf-i-ystad/,
,Sweden,2023-08-03,Sigtuna kommun,Stiiftelsen Valjeviken,Sigtuna,Public use,,,,,,35,n.a,n.a ,Two properties in central Sigtuna. Planned to be used for essential community operations.,,,,,,,,,https://www.fastighetsvarlden.se/notiser/sigtuna-koper-humlegarden-priset-ner-hela-60-procent/,
,Sweden,2023-07-31,Backaheden fastighets AB,Hedin Group,"Skövde, Varberg, Halmstad, Enköping",Industrial,,,,,,150,10217,14 681,"Portfolio of four properties, of which three are acquired through a sale and lease-back. Majority of the lease agreements are triple-net. Rental income for the property portfolio is estimated to be approximately SEK 11.6m, equivalent to 1,135 SEK/sqm. The average initial yield for the property portfolio is estimated to be 7.5%. Pareto was advisor to the buyer. ",,7.5, ,Pareto , , , , ,https://www.fastighetsvarlden.se/notiser/nya-backaheden-forvarvar-for-150-mkr-fran-hedin/,
,Sweden,2023-07-25,Höganäs kommun,SBB,Höganäs,Other,,,,,,104,n.a,n.a ,Four properties in Höganäs Municipality. Svefa advisor to the buyer. ,,,,Svefa,,,,,https://www.fastighetsvarlden.se/notiser/sbb-saljer-till-hoganas-kommun-for-104-mkr/,
,Sweden,2023-07-20,NREP,Fabege,"Sundbyberg, Stockholm",Office,,,,,,3400,50000,68 000,"Orgeln 7 in Sundbyberg (sold at 4.5% yield, whereas yield at peak valuation ∼1.5 yrs ago was 3.5%) and Glädjen 12 near Stadshagen (4.5% yield, including rental guarantees etc.) (leasehold), both recently renovated and certified according to BREEAM-SE excellent. Tenants include Swedbank, the Swedish Migration Agency, CGI, Electrolux, and Elgiganten, among others. Savills was sell advisor, interest was shown only from the largest Nordic and international funds, whereas institutional investors showed weak interest",,4.5,,Savills,,,,,https://www.fastighetsvarlden.se/notiser/fabege-saljer-till-nrep-for-34-miljarder/,
,Sweden,2023-07-17,Backahill fastigheter,Brinova Fastigheter ,Ängelholm,Residential,Public use,,,,,180,13300,13 534,"Four properties, 5,400 sqm community properties, 1,200 residential and 6,700 sqm of other space. Backahill is one of the major owners in Brinova through family Erik Paulsson",, , , , , , , ,https://www.fastighetsvarlden.se/notiser/brinova-saljer-allt-i-angelholm-till-backahill-for-180-mkr/,
,Sweden,2023-07-11,Willhem AB,AB Eidar ,Trollhättan,Office,Residential,,,,,242,15414,15 700,"Off-market deal comprising 254 apartments ranging in size from 1 to 6 rooms and kitchen, along with 517 sqm of commercial space and 177 parking spaces. The transaction involves four properties located in Hjortmossen in the southern center. Eidar is expected to divest more assets. The reported yield is 4.75% according to the seller",,4.75,,,,,,,https://www.fastighetsvarlden.se/notiser/willhem-koper-for-242-mkr-fran-eidar/,
,Sweden,2023-07-11,"Jan Fredegård, Senator, Tage Liljedahl fastighets AB",Heba,Stockholm,Residential,,,,,,774,20068,38 569,"Five residential properties at a sale price 15% below valuation. Two of the properties are in Årsta and three in Hägersten. The majority of the area is residential, with 736 sqm being commercial spaces. Including this transaction, Heba has divested for SEK 2.5b from June 2023 onwards",, , ,Lindahl, , , , ,https://www.fastighetsvarlden.se/notiser/heba-saljer-for-774-mkr-till-duo/,
,Sweden,2023-07-11,ABG Fastena,Capsa Fastigheter,Höganäs,Retail,,,,,,n.a,5300,n.a.,"The property is fully leased on long-term agreements to Jysk, Dollarstore, and Jem & Fix. The property was completed in 2022. Sell advisor was New Property. ",,,,New Property,,,,,https://www.fastighetsvarlden.se/notiser/abg-fastena-koper-fran-capsa-i-hoganas/,
,Sweden,2023-07-11,Nykvarnbostäder (NYBO),"SBB, Fernholm & Gustafsson Förvaltning AB",Nykvarn,Residential,,,,,,221,6352 (Datscha),34792,"The price is 5% lower than the valuation according to Forum, which was SEK 232m. The property comprises 115 apartments. The yield is reported to be 4.29%. Svefa was advisor to the buyer. ",,4.29, ,SVEFA, , , , ,https://www.fastighetsvarlden.se/notiser/sbb-och-fgf-saljer-i-nykvarn-for-221-mkr/,
,Sweden,2023-07-10,ABG Fastena,n.a,Burlöv,Retail,,,,,,n.a,7000,n.a,Retail property with tenants including Coop and Rusta. Complete renovation carried out in 2010 and environmental certification by BREEAM.,,,,,,,,,https://www.fastighetsvarlden.se/notiser/abg-fastena-koper-utanfor-malmo/,
,Sweden,2023-07-10,Humlegården,Miele AB,Solna,Office,,,,,,n.a,4900,n.a,"Property in Hagalund office area. With this addition, Humlegården strengthens its cluster in the district, which will undergo a significant development in conjunction with the establishment of a new subway station in the area. Colliers was the seller's advisor",, , ,Colliers , , , , ,https://www.fastighetsvarlden.se/notiser/humlegarden-koper-fran-miele-vid-porten-till-hagalund/,
,Sweden,2023-07-10,Up North,Västerkulla Hotell Holding AB,"Eskilstuna, Helsingborg, Jönköping",Hotel,,,,,,270,13500,20 000,"A joint venture partnership where the parties will jointly own both the property and operating companies. In the initial phase, Adolfsen Group acquires a 50 percent stake in three hotel properties. The purchase price for Up North Property's shares in the JV is estimated to be SEK 64m, net of bank debt and other adjustments, based on a property value of SEK 270m on a 100% basis",,,,,,,,,https://www.fastighetsvarlden.se/notiser/vasterkulla-och-adolfsen-i-affar-om-270-miljoner/,
,Sweden,2023-07-10,Lidén Fastigheter m.fl,Mofast,"Stockholm, Skåne, Årjäng",Residential,Public use,,,,,114,n.a,n.a ,Five separate transactions. Three residential properties in Traneberg and Midsommarkransen and two community properties in Skåne and Årjäng. Completion of all five properties is expected during Q3 2023,, , , , , , , ,https://www.fastighetsvarlden.se/notiser/mofast-avyttrat-fem-for-114-mkr-i-mindre-affarer/,
,Sweden,2023-07-10,n.a,Coeli,Upplands-Bro ,Industrial,,,,,,n.a,2800,n.a,"Property in Kungsängen industrial area in Brunna, fully leased to G-tek. The sale is being made at a level slightly above 6% of the latest valuation according to Coeli.",,,,,,,,,https://www.fastighetsvarlden.se/notiser/coeli-i-mindre-forsaljning-for-6-procent-over-vardering/,
,Sweden,2023-07-07,Gavlegårdarna ,SBB,Gävle,Public use,,,,,,46,952,48 319,Two modern LSS properties in Bomhus and Hille built year 2017. Currently leased by Gävle Municipality and each property comprises six apartments. 5.1% yield on seller's 2023 NOI and 5.4% on 2024 NOI. Svefa was advisor for the buyer. ,,5.4, ,Svefa, , , , ,https://www.fastighetsvarlden.se/notiser/sbb-i-mindre-forsaljning-till-kommunala-gavlegardarna/,
,Sweden,2023-07-07,n.a,Corem,Linköping,Office,,,,,,114,6048,18 849,"The property Paletten 1 is leased to Securitas and Verisure. Located in Stångebro, it has a rentable area of 6,048 sqm, the rental value amounts to SEK 7.1 m, and it is fully leased.",,,,,,,,,https://www.fastighetsvarlden.se/notiser/corem-saljer-en-fastighet-i-linkoping-for-114-mkr/,
,Sweden,2023-07-07,Åhman,Corem,Linköping,Office,Retail,,,,,240,8900,26 966,"Two properties located in central Linköping, comprising office and retail premises. According to FV, it is the Åhman family who is purchasing, yield is 5.5%. The total rental value is approximately SEK 19.2m.",,5.5, , , , , , ,https://www.fastighetsvarlden.se/notiser/corem-saljer-tva-for-kvarts-miljard-linkoping/,
,Sweden,2023-07-06,Venturi Fastigheter,Mogambo Utvecklings AB,Borås,Industrial,,,,,,n.a.,"13,300",n.a.,"Industrial property located in Göta, Borås. The property is fully let with Borås Municipality as largest tenant. Venturi aims to develop the property with building rights for residential and commercial activities",,,,Colliers,,,,,Privata bolag i utvecklingsaffär i Borås | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-07-05,"KKR, Mirastar",n.a.,Botkyrka,Logistics,,,,,,n.a.,"12,500",n.a.,"KKR and Mirastar makes their first acquisition in Sweden, a high-quality last-mile logistics property in Botkyrka. The property is newly-built and partially pre-let to Adelphos Healthcare, a developer and marketer of healthcare products",,5.6 if fully let,,"JLL, CBRE",,,,,KKR gör Sverigepremiär med ny logistik i Botkyrka | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-07-04,Nordika,M2,Kista,Public use,,,,,,n.a.,"28,600",n.a.,Property in Kista with Engelska Skolan and Thoren as large tenants. The property has a vacancy rate of 55-60%. Nordika intents to develop and invest in the property with education focus,,,,Tango,,,,,M2 Gruppen säljer halvtomt till Nordika i Kista | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-07-03,n.a.,Corem,Sigtuna,Office,,,,,,15,"1,190","12,605",Vacant office property,,,,,,,,,Corem säljer Kalmar Stadsbibliotek | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-07-03,Vacse,Corem,Kalmar,Public use,,,,,,150,"3,800","39,474",Library fully let to Kalmar municipality until 2040. The property was renovated in 2020,,,,,,,,,Corem säljer Kalmar Stadsbibliotek | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-07-03,Grangatan Fastigheter AB,Kirtelag AB,Karlskoga,Industrial,,,,,,n.a.,"1,738",n.a.,Property let to Ramirent. The estimated yield is c. 8.4%,,8.4,,Lejons Mäkleri,,,,,"Köper i Karlskoga för 8,4 procent | Fastighetsvärlden (fastighetsvarlden.se)",
,Sweden,2023-07-03,Panattoni,Företagsparken,Härryda,Industrial,,,,,,n.a.,"25,000",n.a.,"Land area of 25,000 sqm in Björröds industrial area, close to Landvetter Airport. The price is above book value. Panattoni will develop a c. 14,300 sqm modern industrial/logistics property with construction start during 2023 and completion 2025",,,,Croisette,,,,,Croisette rådgivare åt Panattoni vid premiärköp i Göteborgsregionen,
,Sweden,2023-07-03,Logicenters,"Trion Bockasjö, Kilenkrysset, Kilenkrysset Sweden","Sigtuna, Eskilstuna",Logistics,Industrial,,,,,"2,000","119,781","16,697","Five properties with a total lettable area of 120,000 sqm. Four properties are in Rosersberg in Sigtuna, with Åhléns, Sellpy and Kicks as tenants, and one vacant property of 20,400 sqm in Eskilstuna Logistikpark currently under construction. The property let to Åhléns (37,500 sqm) includes a logistics building right of 12,000 sqm. The properties let to Kicks and Sellpy will be completed in September 2023",,,,,,,,,Logicenters förvärvar för 2 miljarder | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-06-30,Resinova,Heba,"Nyköping, Vallentuna, Uppsala",Residential,,,,,,760,"18,549","40,973","Four properties, two of them located in Nyköping, one in Vallentuna, and one in Uppsala. The properties comprise 396 apartments (18,379 sqm) and 170 sqm commerical space. The properties are completed during 2021/2022 and are acquired to a price in line with valuation Q1 2023",,4,,,,,,,Heba säljer för 760 mkr till Resinova | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-06-30,Verdion,Företagsparken,Södertälje,Industrial,,,,,,n.a.,"27,000",n.a.,"Property with 27,000 sqm of former lab premises, that have mostly been empty for the past 10 years. Verdion will develop a modern logistics property of 31,000 sqm. The property is expected to be completed by end of 2024",,,,"Tango, Linklaters",,,,,Företagsparken avyttrar vakant fastighet i Södertälje | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-06-30,K-Fastigheter,Wästbygg,Kävlinge,Building rights,,,Residential,,,7,n.a.,n.a.,"K-Fastigheter and Selihof acquires building right from a company in the Wästbygg Group. The property will be divided between the buyers. On the part of the property that will be owned by K-Fastigheter, the company intends to build 25 apartments with a rental value of SEK 3.3m. The part K-Fastigheter acquires is c. SEK 7m. The pricing of Selihof's part has not been disclosed",,,,,,,,,K-Fastigheter köper byggrätt i Kävlinge | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-06-30,Lejonfastigheter,SBB,Linköping,Public use,,,,,,400,"13,744","29,104","Eight properties, five of which LSS and three elderly care properties. SBB is selling for more than 20% under valutation",,,,,,,,,SBB säljer för 400 mkr till till Lejonfastigheter | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-06-30,Svanen Fastigheter/M2,M2,Stockholm,Residential,,,,,,n.a.,n.a.,n.a.,"M2 is divesting five properties in Vårberg, southern Stockholm, to a newly founded company co-owned by M2 and Svanen Fastigheter. The properties comprise 283 apartments in total",,,,Tango,,,,,M2 avyttrar alla bostäder i Vårberg | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-06-29,Cromwell Property Group,M2,Härryda,Industrial,,,,,,n.a.,"11,062",n.a.,M2 is divesting a property in Landvetter. Price is not disclosed but M2 acquired the property in November 2020 for SEK 171m,,,,CBRE,,,,,M2 säljer i Landvetter | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-06-28,Trophi,n.a.,Motala,Retail,,,,,,30,"1,300","23,077","Property in Motala for c. SEK 30m, let to ICA. The property was built in 2016",,,,,,,,,Trophi köper i Motala – Ica som hyresgäst | Fastighetsvärlden (fastighetsvarlden.se),
,Sweden,2023-06-28,Evolv,n.a.,"Stockholm, Gothenburg",Logistics,Industrial,,,,,n.a.,n.a.,n.a.,"Slättö's Evolv acquires Nordic portfolio of three last-mile logistics and seven light industrial properties, at least one of the last-mile logistics properties is in Finland. The properties in Sweden are located in Arninge and Länna, Stockholm, and Ringön and Backa, Gothenburg. All ten properties have been acquired through six separate transactions during Q1-Q2 2023 to a total value of SEK 455m",,,,,,,,,Slättö's logistics platform Evolv acquires Nordic logistics portfolio | Nordic Property News,
,Sweden,2023-06-28,Frentab Fastigheter,n.a.,Botkyrka,Industrial,,,,,,n.a.,"2,271",n.a.,"Frentab Fastigheter makes their first acquisition, a light industrial property of 2,271 sqm in Eriksbergs industrial area in Botkyrka. There is an additional building right on the property",,,,,,,,,Frentab köpt första fastigheten | Fastighetsvärlden (fastighetsvarlden.se),
